--------task_3_2_1/input03_solution.txt--------
Equations without roots
    equation: [-84.0, 0.0, 39.0, 0.0, -6.0];  roots: []
    equation: [48.0, 0.0, 0.0, 0.0, -56.0];  roots: [1.0392898776254118, -1.0392898776254118]
    equation: [-30.0, 0.0, -24.0, 0.0, 19.0];  roots: [0.7004945498663729, -0.7004945498663729]
    equation: [96.0, 0.0, 52.0, 0.0, -21.0];  roots: [0.5192591586045469, -0.5192591586045469]
    equation: [40.0, -24.0, 0.0];  roots: [0.6, 0.0]
    equation: [-15.0, 0.0, -27.0, 0.0, 9.0];  roots: [0.5361289105278615, -0.5361289105278615]
    equation: [8.0, -72.0, -21.0];  roots: [9.282781617427247, -0.28278161742724794]
    equation: [-48.0, 0.0, 52.0, 0.0, 4.0];  roots: [1.0749209246625275, -1.0749209246625275]
    equation: [17.0, 0.0, 2.0, 0.0, -39.0];  roots: [1.2070429948346606, -1.2070429948346606]
    equation: [9.0, -60.0, 39.0];  roots: [5.936749891968884, 0.729916774697782]
    equation: [-30.0, -14.0, 0.0];  roots: [-0.4666666666666667, -0.0]
    equation: [12.0, 25.0, -60.0];  roots: [1.4251266859359475, -3.5084600192692807]
    equation: [22.0, 44.0, 0.0];  roots: [0.0, -2.0]
    equation: [13.0, -24.0, 4.0];  roots: [1.660897157432726, 0.18525668872112014]
    equation: [-20.0, 19.0, 0.0];  roots: [-0.0, 0.95]
    equation: [-9.0, -100.0, 0.0];  roots: [-11.11111111111111, -0.0]
    equation: [48.0, 0.0, 0.0, 0.0, -18.0];  roots: [0.7825422900366437, -0.7825422900366437]
    equation: [-12.0, -6.0, 22.0];  roots: [-1.6268926368215253, 1.1268926368215253]
    equation: [-36.0, 72.0, 14.0];  roots: [-0.17851130197757925, 2.1785113019775793]
Equations with three roots
    equation: [16.0, 0.0, -12.0, 0.0, 0.0];  roots: [0.8660254037844386, -0.8660254037844386, 0.0]
    equation: [-32.0, 0.0, 18.0, 0.0, 0.0];  roots: [0.0, 0.75, -0.75]
    equation: [-50.0, 0.0, 22.0, 0.0, 0.0];  roots: [0.0, 0.6633249580710799, -0.6633249580710799]
    equation: [-24.0, 0.0, 38.0, 0.0, 0.0];  roots: [0.0, 1.2583057392117916, -1.2583057392117916]
    equation: [72.0, 0.0, -1.0, 0.0, 0.0];  roots: [0.11785113019775792, -0.11785113019775792, 0.0]
    equation: [-48.0, 0.0, 48.0, 0.0, 0.0];  roots: [0.0, 1.0, -1.0]
    equation: [-21.0, 0.0, 45.0, 0.0, 0.0];  roots: [0.0, 1.4638501094227998, -1.4638501094227998]
    equation: [14.0, 0.0, -9.0, 0.0, 0.0];  roots: [0.8017837257372732, -0.8017837257372732, 0.0]
    equation: [30.0, 0.0, -24.0, 0.0, 0.0];  roots: [0.8944271909999159, -0.8944271909999159, 0.0]
    equation: [42.0, 0.0, -30.0, 0.0, 0.0];  roots: [0.8451542547285166, -0.8451542547285166, 0.0]
    equation: [32.0, 0.0, -18.0, 0.0, 0.0];  roots: [0.75, -0.75, 0.0]
    equation: [-18.0, 0.0, 12.0, 0.0, 0.0];  roots: [0.0, 0.816496580927726, -0.816496580927726]
    equation: [-12.0, 0.0, 10.0, 0.0, 0.0];  roots: [0.0, 0.9128709291752769, -0.9128709291752769]
    equation: [24.0, 0.0, -1.0, 0.0, 0.0];  roots: [0.2041241452319315, -0.2041241452319315, 0.0]
    equation: [-18.0, 0.0, 68.0, 0.0, 0.0];  roots: [0.0, 1.9436506316151, -1.9436506316151]
    equation: [4.0, 0.0, -52.0, 0.0, 0.0];  roots: [3.605551275463989, -3.605551275463989, 0.0]
    equation: [9.0, 0.0, -3.0, 0.0, 0.0];  roots: [0.5773502691896257, -0.5773502691896257, 0.0]
    equation: [-10.0, 0.0, 96.0, 0.0, 0.0];  roots: [0.0, 3.0983866769659336, -3.0983866769659336]
    equation: [40.0, 0.0, -27.0, 0.0, 0.0];  roots: [0.8215838362577492, -0.8215838362577492, 0.0]
    equation: [6.0, 0.0, -12.0, 0.0, 0.0];  roots: [1.4142135623730951, -1.4142135623730951, 0.0]
    equation: [7.0, 0.0, -3.0, 0.0, 0.0];  roots: [0.6546536707079771, -0.6546536707079771, 0.0]
    equation: [8.0, 0.0, -48.0, 0.0, 0.0];  roots: [2.449489742783178, -2.449489742783178, 0.0]
    equation: [39.0, 0.0, -9.0, 0.0, 0.0];  roots: [0.4803844614152614, -0.4803844614152614, 0.0]
    equation: [-44.0, 0.0, 16.0, 0.0, 0.0];  roots: [0.0, 0.6030226891555273, -0.6030226891555273]
    equation: [-15.0, 0.0, 9.0, 0.0, 0.0];  roots: [0.0, 0.7745966692414834, -0.7745966692414834]
    equation: [16.0, 0.0, -26.0, 0.0, 0.0];  roots: [1.2747548783981961, -1.2747548783981961, 0.0]
    equation: [15.0, 0.0, -24.0, 0.0, 0.0];  roots: [1.2649110640673518, -1.2649110640673518, 0.0]
    equation: [6.0, 0.0, -18.0, 0.0, 0.0];  roots: [1.7320508075688772, -1.7320508075688772, 0.0]
    equation: [26.0, 0.0, -23.0, 0.0, 0.0];  roots: [0.9405399431259602, -0.9405399431259602, 0.0]
    equation: [-42.0, 0.0, 18.0, 0.0, 0.0];  roots: [0.0, 0.6546536707079771, -0.6546536707079771]
    equation: [44.0, 0.0, -16.0, 0.0, 0.0];  roots: [0.6030226891555273, -0.6030226891555273, 0.0]
    equation: [42.0, 0.0, -40.0, 0.0, 0.0];  roots: [0.9759000729485332, -0.9759000729485332, 0.0]
    equation: [12.0, 0.0, -24.0, 0.0, 0.0];  roots: [1.4142135623730951, -1.4142135623730951, 0.0]
    equation: [25.0, 0.0, -16.0, 0.0, 0.0];  roots: [0.8, -0.8, 0.0]
    equation: [-10.0, 0.0, 38.0, 0.0, 0.0];  roots: [0.0, 1.9493588689617927, -1.9493588689617927]
    equation: [4.0, 0.0, -24.0, 0.0, 0.0];  roots: [2.449489742783178, -2.449489742783178, 0.0]
    equation: [-12.0, 0.0, 13.0, 0.0, 0.0];  roots: [0.0, 1.0408329997330663, -1.0408329997330663]
    equation: [96.0, 0.0, -32.0, 0.0, 0.0];  roots: [0.5773502691896257, -0.5773502691896257, 0.0]
    equation: [75.0, 0.0, -16.0, 0.0, 0.0];  roots: [0.46188021535170065, -0.46188021535170065, 0.0]
    equation: [44.0, 0.0, -64.0, 0.0, 0.0];  roots: [1.2060453783110545, -1.2060453783110545, 0.0]
    equation: [-22.0, 0.0, 6.0, 0.0, 0.0];  roots: [0.0, 0.5222329678670935, -0.5222329678670935]
    equation: [-24.0, 0.0, 20.0, 0.0, 0.0];  roots: [0.0, 0.9128709291752769, -0.9128709291752769]
    equation: [-14.0, 0.0, 16.0, 0.0, 0.0];  roots: [0.0, 1.0690449676496976, -1.0690449676496976]
    equation: [3.0, 0.0, -6.0, 0.0, 0.0];  roots: [1.4142135623730951, -1.4142135623730951, 0.0]
    equation: [-44.0, 0.0, 6.0, 0.0, 0.0];  roots: [0.0, 0.3692744729379982, -0.3692744729379982]
    equation: [-52.0, 0.0, 21.0, 0.0, 0.0];  roots: [0.0, 0.6354889093022426, -0.6354889093022426]
    equation: [72.0, 0.0, -56.0, 0.0, 0.0];  roots: [0.8819171036881969, -0.8819171036881969, 0.0]
    equation: [-9.0, 0.0, 69.0, 0.0, 0.0];  roots: [0.0, 2.7688746209726918, -2.7688746209726918]
    equation: [-42.0, 0.0, 38.0, 0.0, 0.0];  roots: [0.0, 0.9511897312113419, -0.9511897312113419]
    equation: [-4.0, 0.0, 52.0, 0.0, 0.0];  roots: [0.0, 3.605551275463989, -3.605551275463989]
    equation: [20.0, 0.0, -6.0, 0.0, 0.0];  roots: [0.5477225575051661, -0.5477225575051661, 0.0]
    equation: [-72.0, 0.0, 21.0, 0.0, 0.0];  roots: [0.0, 0.5400617248673217, -0.5400617248673217]
    equation: [18.0, 0.0, -96.0, 0.0, 0.0];  roots: [2.309401076758503, -2.309401076758503, 0.0]
    equation: [66.0, 0.0, -33.0, 0.0, 0.0];  roots: [0.7071067811865476, -0.7071067811865476, 0.0]
    equation: [-6.0, 0.0, 16.0, 0.0, 0.0];  roots: [0.0, 1.632993161855452, -1.632993161855452]
    equation: [54.0, 0.0, -52.0, 0.0, 0.0];  roots: [0.9813067629253163, -0.9813067629253163, 0.0]
    equation: [-50.0, 0.0, 24.0, 0.0, 0.0];  roots: [0.0, 0.6928203230275509, -0.6928203230275509]
    equation: [100.0, 0.0, -32.0, 0.0, 0.0];  roots: [0.565685424949238, -0.565685424949238, 0.0]
    equation: [4.0, 0.0, -28.0, 0.0, 0.0];  roots: [2.6457513110645907, -2.6457513110645907, 0.0]
    equation: [-22.0, 0.0, 1.0, 0.0, 0.0];  roots: [0.0, 0.21320071635561044, -0.21320071635561044]
    equation: [-5.0, 0.0, 50.0, 0.0, 0.0];  roots: [0.0, 3.1622776601683795, -3.1622776601683795]
    equation: [38.0, 0.0, -54.0, 0.0, 0.0];  roots: [1.1920791213585393, -1.1920791213585393, 0.0]
    equation: [-9.0, 0.0, 6.0, 0.0, 0.0];  roots: [0.0, 0.816496580927726, -0.816496580927726]
    equation: [-15.0, 0.0, 48.0, 0.0, 0.0];  roots: [0.0, 1.7888543819998317, -1.7888543819998317]
    equation: [-11.0, 0.0, 45.0, 0.0, 0.0];  roots: [0.0, 2.0225995873897262, -2.0225995873897262]
    equation: [-9.0, 0.0, 15.0, 0.0, 0.0];  roots: [0.0, 1.2909944487358056, -1.2909944487358056]
    equation: [8.0, 0.0, -36.0, 0.0, 0.0];  roots: [2.1213203435596424, -2.1213203435596424, 0.0]
    equation: [-39.0, 0.0, 26.0, 0.0, 0.0];  roots: [0.0, 0.816496580927726, -0.816496580927726]
    equation: [-22.0, 0.0, 21.0, 0.0, 0.0];  roots: [0.0, 0.9770084209183945, -0.9770084209183945]
    equation: [24.0, 0.0, -69.0, 0.0, 0.0];  roots: [1.695582495781317, -1.695582495781317, 0.0]
    equation: [13.0, 0.0, -64.0, 0.0, 0.0];  roots: [2.2188007849009166, -2.2188007849009166, 0.0]
    equation: [27.0, 0.0, -5.0, 0.0, 0.0];  roots: [0.4303314829119352, -0.4303314829119352, 0.0]
    equation: [16.0, 0.0, -75.0, 0.0, 0.0];  roots: [2.165063509461097, -2.165063509461097, 0.0]
    equation: [44.0, 0.0, -26.0, 0.0, 0.0];  roots: [0.7687061147858074, -0.7687061147858074, 0.0]
    equation: [-76.0, 0.0, 12.0, 0.0, 0.0];  roots: [0.0, 0.39735970711951313, -0.39735970711951313]
    equation: [13.0, 0.0, -52.0, 0.0, 0.0];  roots: [2.0, -2.0, 0.0]
    equation: [32.0, 0.0, -50.0, 0.0, 0.0];  roots: [1.25, -1.25, 0.0]
    equation: [-33.0, 0.0, 20.0, 0.0, 0.0];  roots: [0.0, 0.778498944161523, -0.778498944161523]
    equation: [28.0, 0.0, -21.0, 0.0, 0.0];  roots: [0.8660254037844386, -0.8660254037844386, 0.0]
    equation: [40.0, 0.0, -8.0, 0.0, 0.0];  roots: [0.4472135954999579, -0.4472135954999579, 0.0]
    equation: [-48.0, 0.0, 48.0, 0.0, 0.0];  roots: [0.0, 1.0, -1.0]
    equation: [-12.0, 0.0, 84.0, 0.0, 0.0];  roots: [0.0, 2.6457513110645907, -2.6457513110645907]
    equation: [-48.0, 0.0, 32.0, 0.0, 0.0];  roots: [0.0, 0.816496580927726, -0.816496580927726]
    equation: [-84.0, 0.0, 69.0, 0.0, 0.0];  roots: [0.0, 0.9063269671749657, -0.9063269671749657]
    equation: [-48.0, 0.0, 4.0, 0.0, 0.0];  roots: [0.0, 0.28867513459481287, -0.28867513459481287]
    equation: [15.0, 0.0, -6.0, 0.0, 0.0];  roots: [0.6324555320336759, -0.6324555320336759, 0.0]
    equation: [12.0, 0.0, -100.0, 0.0, 0.0];  roots: [2.886751345948129, -2.886751345948129, 0.0]
    equation: [-22.0, 0.0, 32.0, 0.0, 0.0];  roots: [0.0, 1.2060453783110545, -1.2060453783110545]
    equation: [-8.0, 0.0, 28.0, 0.0, 0.0];  roots: [0.0, 1.8708286933869707, -1.8708286933869707]
    equation: [9.0, 0.0, -20.0, 0.0, 0.0];  roots: [1.4907119849998598, -1.4907119849998598, 0.0]
    equation: [-16.0, 0.0, 12.0, 0.0, 0.0];  roots: [0.0, 0.8660254037844386, -0.8660254037844386]
    equation: [-27.0, 0.0, 84.0, 0.0, 0.0];  roots: [0.0, 1.7638342073763937, -1.7638342073763937]
    equation: [60.0, 0.0, -88.0, 0.0, 0.0];  roots: [1.2110601416389966, -1.2110601416389966, 0.0]
    equation: [-27.0, 0.0, 48.0, 0.0, 0.0];  roots: [0.0, 1.3333333333333333, -1.3333333333333333]
    equation: [-17.0, 0.0, 56.0, 0.0, 0.0];  roots: [0.0, 1.8149704259460602, -1.8149704259460602]
    equation: [42.0, 0.0, -3.0, 0.0, 0.0];  roots: [0.2672612419124244, -0.2672612419124244, 0.0]
    equation: [48.0, 0.0, -8.0, 0.0, 0.0];  roots: [0.408248290463863, -0.408248290463863, 0.0]
    equation: [10.0, 0.0, -48.0, 0.0, 0.0];  roots: [2.1908902300206643, -2.1908902300206643, 0.0]
    equation: [-28.0, 0.0, 6.0, 0.0, 0.0];  roots: [0.0, 0.4629100498862757, -0.4629100498862757]
Equations with four roots
    equation: [1.0, 0.0, -3.0, 0.0, 2.0];  roots: [1.4142135623730951, -1.4142135623730951, 1.0, -1.0]
    equation: [-30.0, 0.0, 66.0, 0.0, -16.0];  roots: [0.5266901252632287, -0.5266901252632287, 1.3865776256489228, -1.3865776256489228]
    equation: [5.0, 0.0, -68.0, 0.0, 1.0];  roots: [3.6858212356915727, -3.6858212356915727, 0.1213335012478041, -0.1213335012478041]
    equation: [-4.0, 0.0, 76.0, 0.0, -12.0];  roots: [0.3990352789732973, -0.3990352789732973, 4.340595678721378, -4.340595678721378]
    equation: [-22.0, 0.0, 66.0, 0.0, -2.0];  roots: [0.17497275755629296, -0.17497275755629296, 1.723190219944724, -1.723190219944724]
    equation: [-4.0, 0.0, 68.0, 0.0, -64.0];  roots: [1.0, -1.0, 4.0, -4.0]
    equation: [12.0, 0.0, -72.0, 0.0, 39.0];  roots: [2.3233415077548027, -2.3233415077548027, 0.7759408729688365, -0.7759408729688365]
    equation: [-2.0, 0.0, 19.0, 0.0, -16.0];  roots: [0.9663930977514084, -0.9663930977514084, 2.9267873822022734, -2.9267873822022734]
    equation: [-8.0, 0.0, 57.0, 0.0, -2.0];  roots: [0.18778241429746373, -0.18778241429746373, 2.6626561484503806, -2.6626561484503806]
    equation: [-1.0, 0.0, 18.0, 0.0, -14.0];  roots: [0.9025781008464308, -0.9025781008464308, 4.145522014399688, -4.145522014399688]
    equation: [14.0, 0.0, -80.0, 0.0, 48.0];  roots: [2.243452257180177, -2.243452257180177, 0.8253530662927734, -0.8253530662927734]
    equation: [2.0, 0.0, -72.0, 0.0, 14.0];  roots: [5.983685638029863, -5.983685638029863, 0.44216081377157646, -0.44216081377157646]
    equation: [12.0, 0.0, -60.0, 0.0, 45.0];  roots: [2.0201828704560856, -2.0201828704560856, 0.9585724646138185, -0.9585724646138185]
    equation: [8.0, 0.0, -42.0, 0.0, 23.0];  roots: [2.151488424959608, -2.151488424959608, 0.7880974287896295, -0.7880974287896295]
    equation: [15.0, 0.0, -64.0, 0.0, 28.0];  roots: [1.9421021506757226, -1.9421021506757226, 0.7034954889744489, -0.7034954889744489]
    equation: [-42.0, 0.0, 72.0, 0.0, -2.0];  roots: [0.1680567951716647, -0.1680567951716647, 1.2984770417232425, -1.2984770417232425]
    equation: [-16.0, 0.0, 92.0, 0.0, -56.0];  roots: [0.8318466507887001, -0.8318466507887001, 2.249006702873876, -2.249006702873876]
    equation: [16.0, 0.0, -96.0, 0.0, 18.0];  roots: [2.4096147078071333, -2.4096147078071333, 0.44017832740781765, -0.44017832740781765]
    equation: [-20.0, 0.0, 92.0, 0.0, -39.0];  roots: [0.6873378439677924, -0.6873378439677924, 2.0316413778641413, -2.0316413778641413]
    equation: [-1.0, 0.0, 12.0, 0.0, -6.0];  roots: [0.7230314135280284, -0.7230314135280284, 3.387805421663361, -3.387805421663361]
    equation: [-4.0, 0.0, 24.0, 0.0, -20.0];  roots: [1.0, -1.0, 2.23606797749979, -2.23606797749979]
    equation: [-6.0, 0.0, 76.0, 0.0, -48.0];  roots: [0.816496580927726, -0.816496580927726, 3.4641016151377544, -3.4641016151377544]
    equation: [4.0, 0.0, -68.0, 0.0, 15.0];  roots: [4.095909261522211, -4.095909261522211, 0.4727867609996877, -0.4727867609996877]
    equation: [-16.0, 0.0, 76.0, 0.0, -69.0];  roots: [1.1056929695165785, -1.1056929695165785, 1.878148837861795, -1.878148837861795]
    equation: [12.0, 0.0, -76.0, 0.0, 42.0];  roots: [2.391990444405241, -2.391990444405241, 0.7821221434068668, -0.7821221434068668]
    equation: [-3.0, 0.0, 18.0, 0.0, -25.0];  roots: [1.477668237146713, -1.477668237146713, 1.9535855704134708, -1.9535855704134708]
    equation: [-6.0, 0.0, 36.0, 0.0, -24.0];  roots: [0.8740320488976421, -0.8740320488976421, 2.288245611270737, -2.288245611270737]
    equation: [4.0, 0.0, -63.0, 0.0, 72.0];  roots: [3.809124211004125, -3.809124211004125, 1.1138100130373225, -1.1138100130373225]
    equation: [-4.0, 0.0, 20.0, 0.0, -9.0];  roots: [0.7071067811865476, -0.7071067811865476, 2.1213203435596424, -2.1213203435596424]
    equation: [-36.0, 0.0, 48.0, 0.0, -2.0];  roots: [0.2075020534942801, -0.2075020534942801, 1.1359032666248434, -1.1359032666248434]
    equation: [7.0, 0.0, -57.0, 0.0, 8.0];  roots: [2.8284271247461903, -2.8284271247461903, 0.3779644730092272, -0.3779644730092272]
    equation: [-20.0, 0.0, 18.0, 0.0, -2.0];  roots: [0.36033843554130823, -0.36033843554130823, 0.8775854441999608, -0.8775854441999608]
    equation: [-16.0, 0.0, 76.0, 0.0, -1.0];  roots: [0.11486751733454441, -0.11486751733454441, 2.176420330143375, -2.176420330143375]
    equation: [-12.0, 0.0, 52.0, 0.0, -12.0];  roots: [0.4945431233858182, -0.4945431233858182, 2.022068355037765, -2.022068355037765]
    equation: [6.0, 0.0, -27.0, 0.0, 1.0];  roots: [2.1124992326370107, -2.1124992326370107, 0.19325369882111204, -0.19325369882111204]
    equation: [-30.0, 0.0, 11.0, 0.0, -1.0];  roots: [0.408248290463863, -0.408248290463863, 0.4472135954999579, -0.4472135954999579]
    equation: [36.0, 0.0, -66.0, 0.0, 22.0];  roots: [1.181262130327065, -1.181262130327065, 0.661780260198578, -0.661780260198578]
    equation: [-39.0, 0.0, 18.0, 0.0, -2.0];  roots: [0.43169163948447975, -0.43169163948447975, 0.5245767722056167, -0.5245767722056167]
    equation: [-1.0, 0.0, 22.0, 0.0, -66.0];  roots: [1.8930931072993575, -1.8930931072993575, 4.291409848417611, -4.291409848417611]
    equation: [-9.0, 0.0, 57.0, 0.0, -3.0];  roots: [0.23038312573139064, -0.23038312573139064, 2.506044083553114, -2.506044083553114]
    equation: [12.0, 0.0, -69.0, 0.0, 68.0];  roots: [2.1182843317598854, -2.1182843317598854, 1.1237755513538168, -1.1237755513538168]
    equation: [-6.0, 0.0, 16.0, 0.0, -7.0];  roots: [0.7426960167947326, -0.7426960167947326, 1.4543277805583943, -1.4543277805583943]
    equation: [15.0, 0.0, -44.0, 0.0, 24.0];  roots: [1.4862823582271762, -1.4862823582271762, 0.8510570397781791, -0.8510570397781791]
    equation: [-6.0, 0.0, 66.0, 0.0, -6.0];  roots: [0.30277563773199445, -0.30277563773199445, 3.302775637731995, -3.302775637731995]
    equation: [-23.0, 0.0, 72.0, 0.0, -22.0];  roots: [0.5858127522061757, -0.5858127522061757, 1.6695083713361012, -1.6695083713361012]
    equation: [30.0, 0.0, -40.0, 0.0, 12.0];  roots: [0.9367417879781806, -0.9367417879781806, 0.6751652804971348, -0.6751652804971348]
    equation: [24.0, 0.0, -44.0, 0.0, 3.0];  roots: [1.3275570158845726, -1.3275570158845726, 0.26631879939084613, -0.26631879939084613]
    equation: [-48.0, 0.0, 66.0, 0.0, -3.0];  roots: [0.21694602353471495, -0.21694602353471495, 1.1523603702282004, -1.1523603702282004]
    equation: [15.0, 0.0, -17.0, 0.0, 4.0];  roots: [0.8944271909999159, -0.8944271909999159, 0.5773502691896257, -0.5773502691896257]
    equation: [-3.0, 0.0, 33.0, 0.0, -20.0];  roots: [0.8023294659233481, -0.8023294659233481, 3.21811550882052, -3.21811550882052]
    equation: [36.0, 0.0, -88.0, 0.0, 32.0];  roots: [1.4142135623730951, -1.4142135623730951, 0.6666666666666666, -0.6666666666666666]
    equation: [-40.0, 0.0, 72.0, 0.0, -32.0];  roots: [0.8944271909999159, -0.8944271909999159, 1.0, -1.0]
    equation: [-21.0, 0.0, 66.0, 0.0, -23.0];  roots: [0.6318126888571017, -0.6318126888571017, 1.65640268928069, -1.65640268928069]
    equation: [-28.0, 0.0, 44.0, 0.0, -6.0];  roots: [0.38838544759816807, -0.38838544759816807, 1.1918830964161469, -1.1918830964161469]
    equation: [3.0, 0.0, -60.0, 0.0, 4.0];  roots: [4.4646511193112906, -4.4646511193112906, 0.2586317514004039, -0.2586317514004039]
    equation: [22.0, 0.0, -44.0, 0.0, 12.0];  roots: [1.2939087535306506, -1.2939087535306506, 0.5707890481927258, -0.5707890481927258]
    equation: [-16.0, 0.0, 22.0, 0.0, -4.0];  roots: [0.46436553252322477, -0.46436553252322477, 1.0767379682190192, -1.0767379682190192]
    equation: [12.0, 0.0, -72.0, 0.0, 28.0];  roots: [2.362623308416221, -2.362623308416221, 0.6465377812072459, -0.6465377812072459]
    equation: [-2.0, 0.0, 60.0, 0.0, -72.0];  roots: [1.1190500056442874, -1.1190500056442874, 5.361690692763573, -5.361690692763573]
    equation: [-1.0, 0.0, 20.0, 0.0, -64.0];  roots: [2.0, -2.0, 4.0, -4.0]
    equation: [50.0, 0.0, -84.0, 0.0, 8.0];  roots: [1.256442363383524, -1.256442363383524, 0.31835921141883816, -0.31835921141883816]
    equation: [46.0, 0.0, -72.0, 0.0, 20.0];  roots: [1.0973358986918917, -1.0973358986918917, 0.6008921007522117, -0.6008921007522117]
    equation: [2.0, 0.0, -10.0, 0.0, 10.0];  roots: [1.902113032590307, -1.902113032590307, 1.1755705045849463, -1.1755705045849463]
    equation: [11.0, 0.0, -32.0, 0.0, 8.0];  roots: [1.6226096095996305, -1.6226096095996305, 0.5255748889795283, -0.5255748889795283]
Equations with infinitely many roots
    equation: [0.0, 0.0, 0.0, 0.0, 0.0];  roots: infinitely many
    equation: [0.0, 0.0];  roots: infinitely many
    equation: [0.0, 0.0];  roots: infinitely many
    equation: [0.0, 0.0];  roots: infinitely many
    equation: [0.0, 0.0, 0.0];  roots: infinitely many
    equation: [0.0, 0.0];  roots: infinitely many
    equation: [0.0, 0.0];  roots: infinitely many
    equation: [0.0, 0.0, 0.0];  roots: infinitely many
    equation: [0.0, 0.0, 0.0];  roots: infinitely many
    equation: [0.0, 0.0, 0.0, 0.0, 0.0];  roots: infinitely many
    equation: [0.0, 0.0, 0.0];  roots: infinitely many
    equation: [0.0, 0.0];  roots: infinitely many
    equation: [0.0, 0.0];  roots: infinitely many
